Url,Partner,,Type,Rating,Rating, reviews,Enroll,Level
/specializations/patient-safety,Johns Hopkins University,Patient Safety,Specialization,Rated 4.8 out of five stars. 1264 reviews,4.8,"1,264",24K students,Beginner
/learn/renewable-energy-technology-fundamentals,University of Colorado Boulder,Renewable Energy Technology Fundamentals,Course,Rated 4.7 out of five stars. 7 reviews,4.7,7,,Beginner
/specializations/plant-bioinformatic-methods,University of Toronto,Plant Bioinformatic Methods,Specialization,Rated 4.7 out of five stars. 1727 reviews,4.7,"1,727",100K students,Beginner
/specializations/developing-industrial-iot,University of Colorado Boulder,Developing Industrial Internet of Things,Specialization,Rated 4.6 out of five stars. 511 reviews,4.6,511,24K students,Intermediate
/learn/battery-management-systems,University of Colorado Boulder,Introduction to battery-management systems,Course,Rated 4.8 out of five stars. 1314 reviews,4.8,"1,314",30K students,Intermediate
/learn/custom-distributed-training-with-tensorflow,DeepLearning.AI,Custom and Distributed Training with TensorFlow,Course,Rated 4.8 out of five stars. 213 reviews,4.8,213,7K students,Intermediate
/learn/ml-models-human-in-the-loop-pipelines,DeepLearning.AI,Optimize ML Models and Deploy Human-in-the-Loop Pipelines,Course,Rated 4.8 out of five stars. 30 reviews,4.8,30,1.9K students,Advanced
/learn/apply-generative-adversarial-networks-gans,DeepLearning.AI,Apply Generative Adversarial Networks (GANs),Course,Rated 4.8 out of five stars. 356 reviews,4.8,356,11K students,Intermediate
/learn/grammar-punctuation,"University of California, Irvine",Grammar and Punctuation,Course,Rated 4.7 out of five stars. 17424 reviews,4.7,"17,424",610K students,Mixed
/specializations/managerial-economics-business-analysis,University of Illinois at Urbana-Champaign,Managerial Economics and Business Analysis,Specialization,Rated 4.7 out of five stars. 3769 reviews,4.7,"3,769",110K students,Beginner
/specializations/apigee-api-gcp-onprem,Google Cloud,Installing and Managing Google Cloud’s Apigee API Platform for Private Cloud,Specialization,Rated 4.7 out of five stars. 306 reviews,4.7,306,7K students,Intermediate
/specializations/cad-design-digital-manufacturing,Autodesk,CAD and Digital Manufacturing,Specialization,Rated 4.7 out of five stars. 4530 reviews,4.7,"4,530",81K students,Intermediate
/specializations/introduction-to-public-relations-and-the-media,University of Colorado Boulder,Introduction to Public Relations and the Media,Specialization,Beginner,,,,
/learn/probability-intro,Duke University,Introduction to Probability and Data with R,Course,Rated 4.7 out of five stars. 4913 reviews,4.7,"4,913",230K students,Beginner
/specializations/rpa-cognitive-analytics,Automation Anywhere,Implementing RPA with Cognitive Automation and Analytics,Specialization,Rated 4.5 out of five stars. 507 reviews,4.5,507,14K students,Beginner
/learn/html,University of Michigan,Introduction to HTML5,Course,Rated 4.7 out of five stars. 24282 reviews,4.7,"24,282",430K students,Mixed
/specializations/computer-security-systems-management,University of Colorado System,Computer Security and Systems Management,Specialization,Rated 4.6 out of five stars. 1480 reviews,4.6,"1,480",57K students,Beginner
/professional-certificates/palo-alto-networks-cybersecurity-fundamentals,Palo Alto Networks,Palo Alto Networks Cybersecurity,Professional Certificate,Rated 4.8 out of five stars. 21 reviews,4.8,21,1.6K students,Beginner
/learn/wharton-operations,University of Pennsylvania,Introduction to Operations Management,Course,Rated 4.4 out of five stars. 2330 reviews,4.4,"2,330",100K students,Mixed
/specializations/agile-leadership-change-management,University of Colorado System,Agile Leadership,Specialization,Rated 4.7 out of five stars. 424 reviews,4.7,424,8.8K students,Beginner
/specializations/investment-strategy,Indian School of Business,Financial Markets and Investment Strategy,Specialization,Rated 4.5 out of five stars. 3674 reviews,4.5,"3,674",110K students,Beginner
/specializations/english-interview-resume,"University of Maryland, College Park",Interviewing and Resume Writing in English,Specialization,Rated 4.7 out of five stars. 573 reviews,4.7,573,100K students,Intermediate
/specializations/value-based-care,University of Houston,Value-Based Care,Specialization,Rated 4.8 out of five stars. 82 reviews,4.8,82,3.3K students,Beginner
/specializations/business-entrepreneurship,"University of Maryland, College Park",Entrepreneurship: Launching an Innovative Business,Specialization,Rated 4.6 out of five stars. 1664 reviews,4.6,"1,664",90K students,Beginner
/learn/deploying-machine-learning-models-in-production,DeepLearning.AI,Deploying Machine Learning Models in Production,Course,2.8K students,,,,Advanced
/specializations/learn-english-beginning-grammar,"University of California, Irvine",Learn English: Beginning Grammar,Specialization,Rated 4.8 out of five stars. 91 reviews,4.8,91,2.3K students,Beginner
/specializations/software-development-lifecycle,University of Minnesota,Software Development Lifecycle,Specialization,Rated 4.7 out of five stars. 4895 reviews,4.7,"4,895",110K students,Intermediate
/specializations/practical-data-science-matlab,MathWorks,Practical Data Science with MATLAB,Specialization,Rated 4.7 out of five stars. 857 reviews,4.7,857,36K students,Beginner
/specializations/esports,"University of California, Irvine",Esports,Specialization,Rated 4.6 out of five stars. 184 reviews,4.6,184,6.2K students,Beginner
/learn/financial-statements,University of Illinois at Urbana-Champaign,Understanding Financial Statements: Company Position,Course,Rated 4.8 out of five stars. 1030 reviews,4.8,"1,030",47K students,Beginner
/learn/financial-engineering-intro,Columbia University,Introduction to Financial Engineering and Risk Management,Course,,,,,Intermediate
/learn/anatomy403-1x,University of Michigan,Anatomy: Musculoskeletal and Integumentary Systems,Course,Rated 4.8 out of five stars. 1642 reviews,4.8,"1,642",67K students,Beginner
/specializations/oss-development-linux-git,The Linux Foundation,"Open Source Software Development, Linux and Git",Specialization,Rated 4.5 out of five stars. 2243 reviews,4.5,"2,243",54K students,Beginner
/specializations/public-health-epidemiology,Imperial College London,Epidemiology for Public Health,Specialization,Rated 4.8 out of five stars. 842 reviews,4.8,842,18K students,Beginner
/specializations/coaching-skills-manager,"University of California, Davis",Coaching Skills for Managers,Specialization,Rated 4.7 out of five stars. 1580 reviews,4.7,"1,580",62K students,Intermediate
/professional-certificates/icpm-certified-supervisor,Institute of Certified Professional Managers,ICPM Certified Supervisor,Professional Certificate,Rated 4.8 out of five stars. 203 reviews,4.8,203,11K students,Beginner
/specializations/managing-major-engineering-projects,University of Leeds,Managing Major Engineering Projects,Specialization,Rated 4.7 out of five stars. 887 reviews,4.7,887,20K students,Intermediate
/specializations/modeling-and-control-of-power-electronics,University of Colorado Boulder,Modeling and Control of Power Electronics,Specialization,Rated 4.7 out of five stars. 62 reviews,4.7,62,6.4K students,Intermediate
/specializations/ibm-ai-workflow,IBM,IBM AI Enterprise Workflow,Specialization,Rated 4.3 out of five stars. 231 reviews,4.3,231,8.7K students,Advanced
/specializations/uiuc-iot,University of Illinois at Urbana-Champaign,Hands-on Internet of Things,Specialization,Rated 4.3 out of five stars. 12 reviews,4.3,12,2.6K students,Intermediate
/specializations/personal-finance-fundamentals,SoFi,The Fundamentals of Personal Finance,Specialization,Rated 4.6 out of five stars. 39 reviews,4.6,39,3.4K students,Beginner
/learn/american-english-pronunciation-consonant-sounds,"University of California, Irvine",Consonants of American English Pronunciation,Course,Rated 4.8 out of five stars. 397 reviews,4.8,397,27K students,Beginner
/specializations/effective-professional-communication,National Research Tomsk State University,Effective Professional Communication,Specialization,Rated 4.8 out of five stars. 1114 reviews,4.8,"1,114",56K students,Beginner
/specializations/value-based-business-analytics,HSE University,Introduction to value based business analytics,Specialization,Rated 4.3 out of five stars. 22 reviews,4.3,22,3K students,Beginner
/specializations/cloud,Georgia Institute of Technology,System Issues in Cloud Computing,Specialization,Rated 4.6 out of five stars. 44 reviews,4.6,44,4.5K students,Beginner
/specializations/hr-management-leadership,Macquarie University,Leading: Human Resource Management and Leadership,Specialization,Rated 4.8 out of five stars. 1727 reviews,4.8,"1,727",60K students,Intermediate
/specializations/recommender-systems,University of Minnesota,Recommender Systems,Specialization,Rated 4.3 out of five stars. 742 reviews,4.3,742,40K students,Intermediate
/learn/algorithms-graphs-data-structures,Stanford University,"Graph Search, Shortest Paths, and Data Structures",Course,Rated 4.8 out of five stars. 1819 reviews,4.8,"1,819",65K students,Intermediate
/specializations/data-literacy,Johns Hopkins University,Data Literacy,Specialization,Rated 4.6 out of five stars. 102 reviews,4.6,102,4.1K students,Beginner
/learn/ds,IBM,Fundamentals of Scalable Data Science,Course,Rated 4.3 out of five stars. 1905 reviews,4.3,"1,905",59K students,Beginner
/specializations/hands-on-data-science-machine-learning,Google Cloud,Hands-on Foundations for Data Science and Machine Learning with Google Cloud Labs,Specialization,Rated 4.4 out of five stars. 27 reviews,4.4,27,,Intermediate
/specializations/learn-mandarin,Shanghai Jiao Tong University,Learn Mandarin Chinese,Specialization,Rated 4.8 out of five stars. 1529 reviews,4.8,"1,529",71K students,Beginner
/learn/customer-segmentation-prospecting,Northwestern University,Customer Segmentation and Prospecting,Course,Rated 4.8 out of five stars. 837 reviews,4.8,837,38K students,Beginner
/learn/federal-taxation-individuals,University of Illinois at Urbana-Champaign,"Federal Taxation I: Individuals, Employees, and Sole Proprietors",Course,Rated 4.9 out of five stars. 456 reviews,4.9,456,19K students,Intermediate
/specializations/business-english-speakers,The Hong Kong University of Science and Technology,Business English for Non-Native Speakers,Specialization,Rated 4.5 out of five stars. 1841 reviews,4.5,"1,841",220K students,Beginner
/learn/excel-vba-for-creative-problem-solving-part-1,University of Colorado Boulder,"Excel/VBA for Creative Problem Solving, Part 1",Course,Rated 4.8 out of five stars. 3382 reviews,4.8,"3,382",110K students,Beginner
/specializations/design-experiments,Arizona State University,Design of Experiments,Specialization,Rated 4.7 out of five stars. 172 reviews,4.7,172,9.8K students,Beginner
/specializations/serverless-data-processing-with-dataflow,Google Cloud,Serverless Data Processing with Dataflow,Specialization,Rated 4.2 out of five stars. 20 reviews,4.2,20,2.2K students,Intermediate
/specializations/international-business,University of Colorado Boulder,International Business,Specialization,Rated 4.8 out of five stars. 81 reviews,4.8,81,2.4K students,Beginner
/specializations/mind-machine,University of Colorado Boulder,Mind and Machine,Specialization,Rated 4.4 out of five stars. 201 reviews,4.4,201,14K students,Beginner
/specializations/solar-energy,University at Buffalo,"Solar Energy for Engineers, Architects and Code Inspectors",Specialization,Rated 4.7 out of five stars. 862 reviews,4.7,862,17K students,Beginner
/specializations/pythonforcybersecurity,Infosec,Python for Cybersecurity,Specialization,Rated 4.5 out of five stars. 57 reviews,4.5,57,2.8K students,Intermediate
/specializations/sales-management-bridging-gap-strategy-sales,Fundação Instituto de Administração,Strategic Sales Management,Specialization,Rated 4.5 out of five stars. 326 reviews,4.5,326,19K students,Intermediate
/specializations/creativity-ai,"Parsons School of Design, The New School",Creativity and A.I.,Specialization,Rated 4.6 out of five stars. 9 reviews,4.6,9,,Intermediate
/learn/wharton-risk-models,University of Pennsylvania,Modeling Risk and Realities,Course,Rated 4.6 out of five stars. 2069 reviews,4.6,"2,069",43K students,Mixed
